condition,cell,0,1,2
0,452,0.7582173062249191,0.013407132319770792,0.22837556145531002
0,453,0.3323312811648737,0.5281307120021976,0.13953800683292872
0,454,0.8180788517020241,0.06025202623819036,0.12166912205978568
0,455,0.2941316273322338,0.008015884618107507,0.6978524880496587
0,456,0.006499318135905342,0.016733025029213037,0.9767676568348816
0,457,0.9373587721380865,0.027888315575213707,0.034752912286699855
0,458,0.406532666384258,0.5126054368855629,0.0808618967301791
0,459,0.28906768897092694,0.6178196212155236,0.09311268981354949
0,460,0.2654613265175341,0.03498187044326855,0.6995568030391972
0,461,0.30997765969569935,0.061215530050426334,0.6288068102538744
0,462,0.6361356795172927,0.24898796840507412,0.11487635207763328
0,463,0.17263587161264052,0.4734386698227551,0.35392545856460433
0,464,0.6016954557877686,0.34804773016942236,0.050256814042808885
0,465,0.04834928589762987,0.042380603259506704,0.9092701108428635
0,466,0.7663283702522172,0.009326454490979814,0.22434517525680303
0,467,0.40611227952885987,0.3404306257923929,0.25345709467874716
0,468,0.34266170656066813,0.6041755792123331,0.053162714226998795
0,469,0.9895098402782275,0.000801044072062968,0.009689115649709566
0,470,0.12588883873180395,0.004404846284162301,0.8697063149840337
0,471,0.007185802088063818,0.33567443813626613,0.6571397597756701
0,472,0.1102622880625437,0.6717830582311616,0.2179546537062948
0,473,0.1324779016465449,0.2754050948441729,0.5921170035092822
0,474,0.5463556420669863,0.3255780677597211,0.12806629017329263
0,475,0.031912990844359966,0.4160686162575617,0.5520183928980782
0,476,0.1760759776393757,0.030813350107491377,0.7931106722531329
0,477,0.14500756252475597,0.026667278038879035,0.8283251594363649
0,478,0.6834080621863419,0.2607736712109208,0.05581826660273734
0,479,0.14515032699534888,0.8161729814883496,0.0386766915163015
0,480,0.03162835777036369,0.22885380714291975,0.7395178350867165
0,481,0.4322358032676169,0.22147170062536195,0.34629249610702106
0,482,0.0005490426591249289,0.5571719960787294,0.44227896126214566
0,483,0.7388082778090772,6.089174697987956e-05,0.26113083044394286
0,484,0.9501657899288105,0.0011249922281778104,0.04870921784301159
0,485,0.8202074541428465,0.05067862130865381,0.12911392454849974
0,486,0.8688866864684651,0.04462224682330626,0.08649106670822866
0,487,0.32684577169474593,0.0013310791861110506,0.671823149119143
0,488,0.04551896484082519,0.6989183710419574,0.25556266411721734
0,489,0.4199628173650548,0.16276354997227938,0.4172736326626658
0,490,0.2268374593854424,0.7659621341443364,0.0072004064702211965
0,491,0.09921014576606835,0.4892195722531385,0.4115702819807932
0,492,0.49143893181966597,0.08937226118774365,0.41918880699259053
0,493,0.7734278670080338,0.015980747311842357,0.21059138568012384
0,494,0.156501160971189,0.32659270981498706,0.5169061292138241
0,495,0.2589098349401328,0.06811392395851029,0.6729762411013569
0,496,0.6172542235600221,0.07429419769829053,0.3084515787416874
0,497,0.2500563205062951,0.30033775684732517,0.44960592264637966
0,498,0.1964795962064925,0.6905956806399257,0.1129247231535819
0,499,0.11653152789221918,0.8332358767652125,0.05023259534256832
0,500,0.5787084628822303,0.2774079481694433,0.14388358894832642
0,501,0.7117237649554384,0.2082025277212527,0.08007370732330897
0,502,0.11579968318092705,0.752310638027188,0.13188967879188496
0,503,0.6628221767390022,0.18677626830654195,0.1504015549544558
0,504,0.003280377035660174,0.05074171841375765,0.9459779045505821
0,505,0.04621770517904347,0.005282362744074341,0.9484999320768822
0,506,0.37958653852721586,0.38723915998887726,0.233174301483907
0,507,0.6820016954128066,0.18487002169421582,0.13312828289297746
0,508,0.43038495538598476,0.14675953365091865,0.4228555109630965
0,509,0.460182503913265,0.3715402434957227,0.16827725259101226
0,510,0.07450360512184946,0.15637228146402912,0.7691241134141215
0,511,0.2703936072431407,0.26863542422914016,0.46097096852771907
0,512,0.13906256497513608,0.6554832293967835,0.20545420562808045
0,513,0.3122362258688818,0.16770882981390764,0.5200549443172106
0,514,0.02155133657556881,0.15202804542950757,0.8264206179949236
0,515,0.07844324333220734,0.0028983497796798868,0.9186584068881128
0,516,0.18266235463111688,0.41593316100597744,0.4014044843629057
0,517,0.18263292234105719,0.5076653064291203,0.30970177122982245
0,518,0.799871762903768,0.012278624769417967,0.18784961232681385
0,519,0.5993363328326061,0.051138258804695344,0.3495254083626986
0,520,0.16891373004416452,0.048965237159720114,0.7821210327961152
0,521,0.12486849451512225,3.3119797048009176e-07,0.8751311742869072
0,522,0.2861111572012001,0.5189576051391943,0.19493123765960554
0,523,0.4595402197209706,0.06397060626823117,0.4764891740107982
0,524,0.21124446849244413,0.23702822232887905,0.551727309178677
0,525,0.0006805758172909166,0.32216710215473376,0.6771523220279754
0,526,0.13394330820723385,0.6344098831403926,0.23164680865237353
0,527,0.32597683641364594,0.6721867612359642,0.0018364023503897988
0,528,0.4857588415561697,0.2055627326516992,0.308678425792131
0,529,0.1602769019047463,0.11911145640955312,0.7206116416857006
0,530,0.09175428062446725,0.1503412403380209,0.7579044790375119
0,531,0.3372627407185739,0.2965796574059248,0.3661576018755014
0,532,0.46220299803027515,0.32799062272763224,0.20980637924209258
0,533,0.5773252124910684,0.22791042399275238,0.19476436351617915
0,534,0.3923532863492826,0.08450382161352583,0.5231428920371916
0,535,0.18943305283002926,0.06787636230588687,0.742690584864084
0,536,0.1575578088284153,0.06534868873523901,0.7770935024363458
0,537,0.7418196078298199,0.08486758644792806,0.17331280572225197
0,538,0.7954061713464582,0.13146114420556657,0.07313268444797524
0,539,0.5652699746482157,0.432247677735971,0.0024823476158132816
0,540,0.4740038375982618,0.15768641809566192,0.36830974430607627
0,541,0.4387278944505459,0.13465476524140801,0.4266173403080461
0,542,0.267622354774344,0.05529410430783945,0.6770835409178165
0,543,0.49224388376465683,0.08680138355595106,0.42095473267939215
0,544,0.8762966962600182,0.08639360170631913,0.03730970203366272
0,545,0.5131499800152536,0.001936156294588496,0.4849138636901578
0,546,0.2841846956817087,0.5778006771986705,0.13801462711962084
0,547,0.41190728442552654,0.07906446957623274,0.5090282459982407
0,548,0.47248873202946506,0.36094913240489174,0.16656213556564312
0,549,0.1381310810540184,0.30616129671417286,0.5557076222318087
0,550,0.0011996769546641947,0.3566357082464634,0.6421646147988723
0,551,0.5728199762729578,0.22189660913524908,0.20528341459179303
0,552,0.3403514730233371,0.19675807965606504,0.4628904473205978
0,553,0.12376402293881911,0.18931626543363766,0.6869197116275433
0,554,0.0034783731271182667,0.1852496305670462,0.8112719963058355
0,555,0.562181788374758,0.07272533825787443,0.3650928733673675
0,556,0.8563642390518926,0.04349900569528259,0.10013675525282476
0,557,0.4971112154892362,0.19143853512245654,0.3114502493883073
0,558,0.23637647713965385,0.10964175166481804,0.6539817711955282
0,559,0.05212371519713953,0.6180980194764959,0.32977826532636456
0,560,0.15984409290033066,0.08765455586320804,0.7525013512364613
0,561,0.027245418145076927,0.258214092631827,0.7145404892230961
0,562,0.021097773323569758,0.02609465357887064,0.9528075730975596
0,563,0.24361377377278148,0.0037284600929817996,0.7526577661342368
0,564,0.5759359978122599,0.0007083328990313019,0.4233556692887088
0,565,0.2985021056146704,0.08928936806308356,0.612208526322246
0,566,0.07319434692463314,0.591614882027329,0.33519077104803774
0,567,0.4073553773846406,0.08383755088445602,0.5088070717309033
0,568,0.8682896093253438,0.12103388975243387,0.010676500922222292
0,569,0.1012310819070878,0.5612002571562275,0.3375686609366848
0,570,0.30005383709057964,0.1736504151021248,0.5262957478072956
0,571,0.30339821912694515,0.2380521149915515,0.45854966588150325
0,572,0.2962293008000963,0.6431596511526158,0.06061104804728803
0,573,0.17149757117910586,0.04489803748973698,0.783604391331157
0,574,0.23090381253333758,0.09640392857472618,0.6726922588919363
0,575,0.3735877062240637,0.48004746138571525,0.14636483239022113
0,576,0.3991050160727501,0.00513853116626054,0.5957564527609893
0,577,0.03326665270357592,0.2135408120830354,0.7531925352133886
0,578,0.17106702371125015,0.4953773219957698,0.33355565429298
0,579,0.24151163278365523,0.13290823550836553,0.6255801317079792
0,580,0.3826087610802,0.12410863431405389,0.49328260460574613
0,581,0.4690043761789227,0.25362769317358697,0.27736793064749027
0,582,0.005668359369942167,0.46505404255913274,0.5292775980709251
0,583,0.36467686010901607,0.012940403925345057,0.6223827359656389
0,584,0.2661234730738547,0.1260357616377257,0.6078407652884197
0,585,0.6429442982051508,0.3545305605568614,0.0025251412379879144
0,586,0.6158788298925915,0.007269444153030354,0.37685172595437816
0,587,0.415189379567787,0.08189759913661014,0.5029130212956028
0,588,0.009599644426436562,0.14504930125961857,0.8453510543139449
0,589,0.26606327660277757,0.34005045731603595,0.39388626608118643
0,590,0.6887692699811023,0.21405276294783393,0.09717796707106381
0,591,0.354865927003381,0.29707502572037076,0.34805904727624826
0,592,0.2508219384481465,0.002944282185756991,0.7462337793660966
0,593,0.33651671820405116,0.3327997404807852,0.33068354131516364
0,594,0.13215309275121973,0.7625575408499244,0.10528936639885585
0,595,0.15692569428544503,7.170498383197454e-05,0.843002600730723
0,596,0.5007164726136487,0.12846233118133749,0.37082119620501386
0,597,0.04233745152020499,0.00237913336811032,0.9552834151116848
0,598,0.8602348453055525,0.13283380049497223,0.0069313541994751315
0,599,0.28607585785364514,0.7084605529237877,0.005463589222567158
0,600,0.2510496199504267,0.44410941320812225,0.30484096684145096
0,601,0.5173823455678179,0.0009062899620614262,0.4817113644701206
0,602,0.03303696423995989,0.19326464681806424,0.773698388941976
0,603,0.07030009122968804,0.8253976686456295,0.1043022401246826
0,604,0.7823609442380005,0.08391154075984973,0.1337275150021498
0,605,0.5468349285101608,0.16532273090993357,0.28784234057990576
0,606,0.752340164791249,0.2163314056267238,0.031328429582027244
0,607,0.11782197151185046,0.6990766401394899,0.18310138834865963
0,608,0.5866124507980648,0.16087898394500952,0.2525085652569257
0,609,0.0027807637416910626,0.01558534460370351,0.9816338916546054
0,610,0.3461694704595771,0.5333061951138109,0.12052433442661213
0,611,0.26864893315202437,3.844856902150929e-06,0.7313472219910735
0,612,0.1795204656675465,0.6269165476566196,0.1935629866758338
0,613,0.357526506415759,0.0023541535900887824,0.640119339994152
0,614,0.8605720510500364,0.03778130740639695,0.10164664154356653
0,615,0.23545062756390917,0.11435806215151219,0.6501913102845787
0,616,0.010446886007227651,0.0037756558888076643,0.9857774581039647
0,617,0.58891973316531,0.06841256087978706,0.34266770595490303
0,618,0.9168968755941986,8.040201356932617e-06,0.08309508420444446
0,619,0.11363523998229065,0.6126402331386649,0.27372452687904447
0,620,0.2466081175612638,0.5920034154195369,0.16138846701919934
0,621,0.1184253819832747,0.05595624811860538,0.8256183698981199
0,622,0.09242573270522948,0.49591099858714577,0.41166326870762476
0,623,0.950137879622759,0.016136206785551062,0.03372591359169004
0,624,0.12661623210621809,0.6021569289810553,0.2712268389127265
0,625,0.20594743062455023,0.6978914878378797,0.09616108153757007
0,626,0.3350263012188391,0.07924408469991223,0.5857296140812488
0,627,0.6819417148238682,0.09101484363519387,0.22704344154093797
0,628,0.34185062259511423,0.4645995614254228,0.1935498159794629
0,629,0.7631578208519132,0.026495005135664638,0.21034717401242214
0,630,0.0759038850776244,0.6934694539625262,0.23062666095984938
0,631,0.2808513481355222,0.07149230482472081,0.6476563470397569
0,632,0.5689863450392654,0.01892378188047873,0.41208987308025596
0,633,0.18524820146076376,0.22646383282740384,0.5882879657118324
0,634,0.012272016878996338,0.16600960119448463,0.821718381926519
0,635,0.08558596817895583,0.3816603120184813,0.5327537198025629
0,636,0.2976152445031617,0.20806628300605026,0.4943184724907881
0,637,0.12525693296611454,0.2602007226274924,0.6145423444063931
0,638,0.006521326096037653,0.20926023498542753,0.7842184389185348
0,639,0.6006652285713093,0.2995715120077156,0.09976325942097505
0,640,0.4153782881911711,0.07294204725715199,0.5116796645516769
0,641,0.5558344454871853,0.1660774653972289,0.27808808911558575
0,642,0.6566066454167411,0.1351727890014578,0.20822056558180124
0,643,0.4886284272112845,0.0056732803571760285,0.5056982924315395
0,644,0.05268059230943982,0.030691679964665607,0.9166277277258945
0,645,0.058264614705903855,0.1294527335092926,0.8122826517848035
0,646,0.6278679995564509,0.04749210336151238,0.3246398970820367
0,647,0.3004142741011353,0.05707701408879165,0.642508711810073
0,648,0.9799684352441044,0.018407153947589815,0.0016244108083059163
0,649,0.1916475347535728,0.4650052238037319,0.34334724144269535
0,650,0.5066480701385209,0.28468671247576416,0.20866521738571506
0,651,0.02590121360758245,0.8830959996107723,0.09100278678164518
0,652,0.7726491506603864,0.21893932509415798,0.008411524245455593
0,653,0.16422491952152937,0.5033056963797025,0.3324693840987682
0,654,0.47654367879245163,0.5083575848102698,0.01509873639727849
0,655,0.2176871114007004,0.5974475317128108,0.18486535688648872
0,656,0.16707485405104208,0.0028448849251233,0.8300802610238346
0,657,0.24996194361264729,0.11463089222819785,0.6354071641591549
0,658,0.2806079446435981,0.05973627509187386,0.659655780264528
0,659,0.7220910966681984,0.12391581516027927,0.1539930881715224
0,660,0.4202642744441186,0.07551904060614638,0.5042166849497349
0,661,0.3007871525878625,0.5022212538215075,0.19699159359063
0,662,0.9664288893586904,0.008582791592403952,0.024988319048905736
0,663,0.025092487318815665,0.6703550964086683,0.304552416272516
0,664,0.8311141373873762,0.031265623166235525,0.13762023944638832
0,665,0.09406285195593952,0.14464046410060075,0.7612966839434597
0,666,0.058393673539212834,0.02840690195074349,0.9131994245100437
0,667,0.37715589964507445,0.39073951091777376,0.23210458943715193
0,668,0.9187749788064861,0.050405050144019393,0.03081997104949463
0,669,0.5791095102691144,0.2850479903679061,0.1358424993629794
0,670,0.011289303157300482,0.8241565877905286,0.16455410905217102
0,671,0.22471871470869056,0.7409997438183902,0.0342815414729193
0,672,0.011832997932350564,0.00029124012952662056,0.9878757619381228
0,673,0.099059956257399,0.33005495657771944,0.5708850871648816
0,674,0.4834045742681305,0.46661249239823965,0.0499829333336298
0,675,0.6435796160305279,0.011791968575553227,0.34462841539391886
0,676,0.6606368445881442,0.09615560030989004,0.2432075551019658
0,677,0.6154993604434095,0.011134557053468747,0.3733660825031218
0,678,0.012092840254789952,0.794252693493644,0.19365446625156593
0,679,0.18609691728470226,0.6973846917014671,0.11651839101383074
0,680,0.14614343350906095,0.7261971901979648,0.12765937629297425
0,681,0.4224026732802251,0.2350235279314456,0.34257379878832916
0,682,0.8002758280459911,0.013853087036293328,0.18587108491771573
0,683,0.7176760675526678,0.12483102409255242,0.15749290835477983
0,684,0.8272856880513187,0.06783031081372816,0.1048840011349532
0,685,0.3387969561315967,0.011365215919588346,0.6498378279488148
0,686,0.3198789418086984,0.638213052401179,0.04190800579012254
0,687,0.47999925264343074,0.429150152944637,0.09085059441193227
0,688,0.11949586571022856,0.510548788142224,0.3699553461475474
0,689,0.7619697870708858,0.0010620969768532498,0.23696811595226094
0,690,0.026410433715145554,0.4528285847234764,0.5207609815613781
0,691,0.18071159529256298,0.16478955644335117,0.6544988482640859
0,692,0.9348809618110584,0.005725908236071288,0.0593931299528702
0,693,0.6900830068209123,0.29303736884375975,0.016879624335328032
0,694,0.044354201000088175,0.9195244653547667,0.036121333645145116
0,695,0.028580263383077842,0.131483809521435,0.8399359270954871
0,696,0.6044739037945374,0.03243573012067447,0.3630903660847883
0,697,0.7784076940901742,0.0004089798426914622,0.22118332606713448
0,698,0.01482312690873803,0.163141518573982,0.82203535451728
0,699,0.3123908580217606,0.21246361034141417,0.47514553163682516
0,700,0.2954358568541094,0.1391604193605004,0.5654037237853902
0,701,0.4166512731370174,0.1286553781378212,0.45469334872516143
0,702,0.6929992732662096,0.010240002222974895,0.29676072451081564
0,703,0.5553557887243832,0.2243031876340043,0.2203410236416125
0,704,0.31602982326862944,0.6652913245204571,0.018678852210913387
0,705,0.3457283215219608,0.08972975505607016,0.564541923421969
0,706,0.9295051515999468,0.06056221882856188,0.009932629571491236
0,707,0.8097588708752784,0.13262797354187708,0.057613155582844446
0,708,0.7867663752884385,0.05378820044390223,0.1594454242676594
0,709,0.08649688914189779,0.1224787483247189,0.7910243625333834
0,710,0.20117507519111358,0.17523159999329688,0.6235933248155895
0,711,0.8445011251771084,0.007909301526832899,0.14758957329605857
0,712,0.7316236090986766,0.013382613830268208,0.2549937770710552
0,713,0.03901960434182747,0.30515289409594043,0.6558275015622321
0,714,0.9052111804941416,0.06109391300491467,0.0336949065009438
0,715,0.06124527215637755,0.8352490038616479,0.10350572398197458
0,716,0.9774982089893226,0.0004443820746735795,0.022057408936003733
0,717,0.07604280038558876,0.26547566059740235,0.6584815390170088
0,718,0.007485524410434641,0.015542804791394145,0.9769716707981712
0,719,0.574932015301267,0.3643956059331227,0.06067237876561021
0,720,0.6779609892434534,0.22504985969143254,0.09698915106511408
0,721,0.2981402045650555,0.00042820576168941735,0.7014315896732551
0,722,0.14569284098608093,0.5352578141016704,0.31904934491224873
0,723,0.15300644911293254,0.7981306049930532,0.04886294589401426
0,724,0.7377002781343925,0.09444983333998519,0.16784988852562227
0,725,0.022360708315298898,0.20178808093936343,0.7758512107453377
0,726,0.36439682054193573,0.6309191076274154,0.004684071830648784
0,727,0.3507373476885481,0.09272935805200344,0.5565332942594485
0,728,0.46314576779028077,0.07713025056601068,0.45972398164370865
0,729,0.2251889145166191,0.27782824644597165,0.49698283903740925
0,730,0.09048607047939469,0.2665511098127463,0.642962819707859
0,731,0.17043934409806635,0.44707363476908674,0.38248702113284694
0,732,0.07609783024711775,0.3078050216159644,0.616097148136918
0,733,0.20259583635563705,0.0052669033860620286,0.792137260258301
0,734,0.50259553642696,0.11240636110503295,0.3849981024680072
0,735,0.6136726400063527,0.23980694356313184,0.14652041643051547
0,736,0.04215783464036388,0.6557834211377267,0.3020587442219094
0,737,0.24103610486027344,0.07942928407397928,0.6795346110657473
0,738,0.11201005375153161,0.033991902346455036,0.8539980439020134
0,739,0.28421463909820166,0.020123637698043633,0.6956617232037547
0,740,0.22064225265105508,0.72429893675888,0.055058810590064906
0,741,0.4666147707423898,0.10481761032773373,0.42856761892987655
0,742,0.0014322485355823256,0.001865428481693213,0.9967023229827245
0,743,0.05427015110867571,0.1858891274665576,0.7598407214247667
0,744,0.28833230130091625,0.3089926360798328,0.402675062619251
0,745,0.169029727627205,0.011461222131035035,0.8195090502417599
0,746,0.302405942579207,0.2297372263111075,0.46785683110968557
0,747,0.639005055197077,0.015871647685556625,0.34512329711736633
0,748,0.48930219424054316,0.4046745074624069,0.1060232982970498
0,749,0.13965785390897167,0.5261582565462547,0.3341838895447736
0,750,0.20050406455632924,0.3532533240854075,0.44624261135826326
0,751,0.6518236723773746,0.16688823011317516,0.18128809750945038
0,752,0.04232961828472807,0.41955044115559365,0.5381199405596782
0,753,0.20567056354768554,0.08242204989576185,0.7119073865565527
0,754,0.23784154772359878,0.3678224964803966,0.39433595579600467
0,755,0.20015590039240633,0.08866858891804251,0.7111755106895512
0,756,0.3590285347612829,0.14339121954702014,0.49758024569169684
0,757,0.9031292657760828,0.06836471782596044,0.028506016397956815
0,758,0.506010829365378,0.23210093574470417,0.26188823488991786
0,759,0.4613100460396761,0.0005389989671692213,0.5381509549931546
0,760,0.7793991959216714,0.011791893596278738,0.20880891048204983
0,761,0.03385886316158159,0.2697162009947283,0.69642493584369
0,762,0.427759494380179,0.000440805810399331,0.5717996998094217
0,763,0.289248498687682,0.2380874065044159,0.4726640948079022
0,764,0.6918654331379278,0.08189359520245906,0.22624097165961307
0,765,0.01852904466573378,0.09791710843857211,0.8835538468956942
0,766,0.00544545421933537,0.97870229382681,0.015852251953854604
0,767,0.8511170834016419,0.010899752192700814,0.13798316440565722
0,768,0.21854023924790922,0.20642854959707863,0.5750312111550122
0,769,0.16297913808863698,0.6963562776999703,0.1406645842113927
0,770,0.1330944636998849,0.004764281338336952,0.8621412549617782
0,771,0.16100045469071136,0.022747002667679716,0.8162525426416088
0,772,0.6563942816695725,0.027484320700464297,0.31612139762996316
0,773,0.8292830282289358,0.0007484500947440429,0.16996852167632018
0,774,0.5493210678998288,0.4299684516918535,0.020710480408317553
0,775,0.8279916127845512,0.0963685181130135,0.07563986910243518
0,776,0.6821177506742766,0.00034830849250156755,0.31753394083322184
0,777,0.08936340242370046,0.06769624636593398,0.8429403512103656
0,778,0.9264910094878721,0.00365484529954557,0.06985414521258225
0,779,0.0941869919519839,0.3635283893611134,0.5422846186869026
0,780,0.1348719286082562,0.06840768783315597,0.7967203835585879
0,781,0.5957345167913813,0.11108301111549483,0.2931824720931237
0,782,0.021171883794102946,0.013484463138560065,0.965343653067337
0,783,0.1441396565541238,0.7247398301843038,0.13112051326157248
0,784,0.08972886701910782,0.027906656281252402,0.8823644766996398
0,785,0.0624975239915406,0.05540711768168259,0.8820953583267769
0,786,0.929888701655759,0.0038192339335623928,0.06629206441067864
0,787,0.14399721686802236,0.3592695863575813,0.4967331967743963
0,788,0.5158271735850825,0.3327615527762918,0.15141127363862572
0,789,0.04324775544583204,0.12404223156862101,0.8327100129855468
0,790,0.8459270343392706,0.09713070675435583,0.05694225890637355
0,791,0.05235742361330706,0.048703308855122876,0.8989392675315702
0,792,0.04322535681786049,0.0034651983776289655,0.9533094448045105
0,793,0.008342215068772064,0.69165315389281,0.3000046310384179
0,794,0.28110782006132917,0.007122401547494976,0.711769778391176
0,795,0.28313440042524346,0.4699362487067201,0.24692935086803638
0,796,0.2582605828722317,0.275945812396723,0.4657936047310453
0,797,0.22687029125672098,0.0554241216045906,0.7177055871386883
0,798,0.3104910497481941,0.03366847748630626,0.6558404727654997
0,799,0.23334969900583427,0.0021424015632757,0.7645078994308901
0,800,0.12995820782187567,0.020114925485840224,0.8499268666922841
0,801,0.8424052661632142,0.005022109287391126,0.15257262454939474
0,802,0.4745922058542271,0.011122051058629047,0.5142857430871438
0,803,0.02807022042951448,0.8466751404928855,0.12525463907760007
0,804,0.7766913209499969,0.008697949126175204,0.2146107299238277
0,805,0.2485056701537968,0.3302698265764126,0.4212245032697907
0,806,0.08937069347841974,0.03649638814342351,0.8741329183781568
0,807,0.05384173427766468,0.09642789863797586,0.8497303670843595
0,808,0.33951091732159594,0.3394905677969556,0.32099851488144854
0,809,0.37269831495870365,0.2159724563937591,0.4113292286475373
0,810,0.6505567668923661,0.12581508109805323,0.22362815200958067
0,811,0.39619039319591953,0.33841988649228744,0.2653897203117929
0,812,0.4552278250526808,0.06765477978892155,0.4771173951583977
0,813,0.20756818916714415,0.030948014357755457,0.7614837964751003
0,814,0.2666650674198847,0.00011220137153510548,0.7332227312085802
0,815,0.7457703742888971,0.08045194562552496,0.1737776800855779
0,816,0.5936172482917054,0.035241221022798495,0.37114153068549605
0,817,0.4222725978851901,0.1890309807847889,0.38869642133002114
0,818,0.8209341045555177,0.025157160568786942,0.15390873487569523
0,819,0.01222068059997358,0.022129916027693854,0.9656494033723326
0,820,0.27842392475173017,0.6225899314259146,0.09898614382235536
0,821,0.6072617528525062,0.1993222664916818,0.19341598065581203
0,822,0.026684059932257854,0.957042954349192,0.01627298571855024
0,823,0.08553020512607941,0.41068509657346286,0.5037846983004577
0,824,0.19851622266785846,0.7669245351951055,0.03455924213703597
0,825,0.011078162315306539,0.8002733072707403,0.1886485304139532
0,826,0.15779851532307415,0.39985205614150804,0.44234942853541787
0,827,0.1794091969163732,0.4591123148839157,0.3614784881997111
0,828,0.16578269433416054,0.6344891526764269,0.19972815298941263
0,829,0.006511712301406045,0.1389732228929354,0.8545150648056585
0,830,0.0030546089276683457,0.3415618652280306,0.6553835258443012
0,831,0.4264786350309351,0.22366144809135174,0.3498599168777131
0,832,0.016605312038043198,0.38847860689891256,0.5949160810630443
0,833,0.44030795712293874,0.49810850789208544,0.061583534984975666
0,834,0.042754889312161926,0.004483879519561098,0.952761231168277
0,835,0.1412471203266823,0.7909602779185471,0.06779260175477064
0,836,0.05632502981829519,0.12999475054268866,0.8136802196390162
0,837,0.6597112510595156,0.0038856912969063274,0.3364030576435781
0,838,0.22451735272989878,0.08241392176609325,0.6930687255040079
0,839,0.1268316780412432,0.285185943668305,0.5879823782904517
0,840,0.21196460549125995,0.01912015604172806,0.7689152384670119
0,841,0.1406431681742279,0.3080693263009306,0.5512875055248415
0,842,0.05844825332487128,0.12334252316399151,0.8182092235111372
0,843,0.6202531476781724,0.14474870567032536,0.2349981466515022
0,844,0.7402177185878734,0.23942668539974776,0.020355596012378855
0,845,0.2535724987073778,0.2411614607648321,0.5052660405277901
0,846,0.36719970733581137,0.41010932151284635,0.2226909711513422
0,847,0.014220081389893096,0.6469289256765923,0.3388509929335146
0,848,0.12731100263083056,0.17136699548088544,0.7013220018882841
0,849,0.7934550478804042,0.015174686541058286,0.19137026557853765
0,850,0.46692557519051986,0.1260920806130954,0.40698234419638474
0,851,0.7583512074130218,0.07324813900599626,0.16840065358098208
0,852,0.24868416987375772,0.3259276373184957,0.42538819280774653
0,853,0.38137868893258275,0.5215343740889081,0.09708693697850913
0,854,0.07155512306387438,0.004208413619992654,0.924236463316133
0,855,0.6578277771946484,0.07414361601196655,0.2680286067933851
0,856,0.07177351798676015,0.9163709514537202,0.011855530559519665
0,857,0.6134233557234255,0.009859403122781225,0.37671724115379324
0,858,0.23467389813274192,0.08457184382270444,0.6807542580445536
0,859,0.5246044036256124,0.06010023736312961,0.4152953590112579
0,860,0.1546537654157096,0.08067653731518,0.7646696972691104
0,861,0.9507871578535284,0.018108941504798543,0.031103900641673097
0,862,0.36647286277566404,0.012534871659065938,0.62099226556527
0,863,0.27419829010860364,0.5015692015612204,0.22423250833017583
0,864,0.10497093674189775,0.8825230671277372,0.012505996130365137
0,865,0.031247436364774128,0.22078422572514095,0.747968337910085
0,866,0.5870212445479824,0.13997882677746798,0.27299992867454964
0,867,0.018520456391035642,0.5978389503054897,0.3836405933034746
0,868,0.4157597555259812,0.3231168696635597,0.2611233748104591
0,869,0.016797746250303763,0.22604819536763412,0.7571540583820622
0,870,0.011347721957102493,0.8954920584058338,0.09316021963706368
0,871,0.9208050084181902,0.022116282255093104,0.057078709326716805
0,872,0.7226212051922376,0.06668446162149075,0.21069433318627165
0,873,0.7878793777946458,0.06953056381436833,0.14259005839098587
0,874,0.3888960301230759,0.5036094744675915,0.10749449540933267
0,875,0.003963332975032211,0.2566670263308643,0.7393696406941035
0,876,0.15900830238183433,0.39378855819183933,0.4472031394263262
0,877,0.5019632462354955,0.04318604538261896,0.4548507083818854
0,878,0.06295421413568825,0.14100818464437587,0.7960376012199358
0,879,0.08511564961228717,0.3208810460873853,0.5940033043003276
0,880,0.3394678787845935,0.0015250618163097159,0.6590070593990968
0,881,0.7398054690357644,0.15972801986276597,0.10046651110146965
0,882,0.42804571063234587,0.058314579280822114,0.5136397100868321
0,883,0.2553345728306793,0.007548976162406863,0.7371164510069138
0,884,0.9175406544495157,0.07065473498485783,0.011804610565626527
0,885,0.9157799669425681,0.002096074652306433,0.08212395840512539
0,886,0.7334172244109537,0.03426408525433843,0.2323186903347079
0,887,0.20807504013658604,0.47852653317195754,0.31339842669145634
0,888,0.19903570944482893,0.4835808159404564,0.31738347461471467
0,889,0.0375854351641119,0.5978991722240281,0.36451539261186
0,890,0.06299113990012803,0.618526371914908,0.318482488184964
0,891,0.18203304379520244,0.05863141057868262,0.7593355456261149
0,892,0.1296350248604294,0.47281242613347735,0.3975525490060932
0,893,0.688027213984997,0.24606994388726652,0.06590284212773642
0,894,0.4465989296279593,0.011027103319251252,0.5423739670527895
0,895,0.4973191635891415,0.03561651663091297,0.46706431977994545
0,896,0.5777836730560795,0.003176349359332242,0.4190399775845883
0,897,0.679104618110739,0.030594330650966704,0.29030105123829425
0,898,0.6434847319410779,0.31538711041659634,0.04112815764232578
0,899,0.09282713391182053,0.4590828617489424,0.4480900043392371
0,900,0.07919864741948836,0.25746341686815344,0.6633379357123583
0,901,0.004896517841358276,0.7335424694425321,0.26156101271610965
0,902,0.017436689612595365,0.889669305385196,0.09289400500220867
0,903,0.26931098306856555,0.005111546411273835,0.7255774705201606
